date,cum_dx,city,province,cityType,GDP,POP,lon,lat,hospital,bed,doctor
20200207,35.0,临沂市,山东,地级市,4345.39,1031.16,118.35,35.05,188.0,39595.0,21287.0
20200208,40.0,临沂市,山东,地级市,4345.39,1031.16,118.35,35.05,188.0,39595.0,21287.0
20200209,40.0,临沂市,山东,地级市,4345.39,1031.16,118.35,35.05,188.0,39595.0,21287.0
20200124,0.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200125,0.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200126,0.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200127,0.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200128,0.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200129,0.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200130,0.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200131,0.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200201,1.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200202,1.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200203,1.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200204,1.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200205,1.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200206,1.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200207,1.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200208,1.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200209,1.0,临沧市,云南,地级市,604.06,250.7,100.08884,23.88426,53.0,8192.0,3315.0
20200124,1.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200125,1.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200126,1.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200127,1.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200128,1.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200129,1.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200130,1.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200131,2.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200201,3.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200202,4.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200203,4.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200204,4.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200205,5.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200206,5.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200207,5.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200208,5.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200209,5.0,临高县,海南,直辖县,180.42,51.5,109.69,19.91,16.9,2333.6,1205.3
20200124,0.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200125,0.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200126,1.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200127,4.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200128,5.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200129,5.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200130,5.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200131,5.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200201,6.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200202,6.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200203,6.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200204,6.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200205,7.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200206,7.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200207,7.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200208,7.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200209,7.0,丹东市,辽宁,地级市,800.0,240.0,124.37,40.13,44.0,11486.0,5659.0
20200124,0.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200125,0.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200126,3.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200127,3.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200128,5.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200129,6.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200130,6.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200131,7.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200201,8.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200202,14.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200203,16.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200204,16.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200205,16.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200206,16.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200207,16.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200208,17.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200209,17.0,丽水市,浙江,地级市,1298.2,216.5,119.92,28.45,54.0,12042.0,7913.0
20200124,1.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200125,2.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200126,2.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200127,5.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200128,6.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200129,6.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200130,6.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200131,6.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200201,6.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200202,7.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200203,7.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200204,7.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200205,7.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200206,7.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200207,7.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200208,7.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200209,7.0,丽江市,云南,地级市,339.48,127.9,100.25,26.86,30.0,4452.0,2085.0
20200124,0.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200125,0.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200126,0.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200127,0.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200128,0.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200129,0.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200130,0.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200131,2.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200201,2.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200202,2.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200203,3.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200204,3.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200205,3.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200206,3.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200207,3.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200208,3.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200209,3.0,乌兰察布市,内蒙古,地级市,938.9,232.63,113.13376000000001,40.99391,51.0,6549.0,3942.0
20200124,0.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200125,0.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200126,0.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200127,0.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200128,0.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200129,0.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200130,0.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200131,0.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200201,0.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200202,1.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200203,1.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200204,1.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200205,2.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200206,2.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200207,2.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200208,2.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200209,2.0,乌海市,内蒙古,地级市,572.2,43.49,106.82,39.67,27.0,3087.0,1536.0
20200124,0.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200125,3.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200126,3.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200127,4.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200128,5.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200129,6.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200130,7.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200131,8.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200201,8.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200202,8.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200203,10.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200204,12.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200205,12.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200206,15.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200207,18.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200208,19.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200209,20.0,乌鲁木齐市,新疆,地级市,2700.0,351.96,87.68,43.77,127.0,27464.0,14482.0
20200124,0.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200125,0.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200126,0.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200127,0.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200128,0.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200129,0.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200130,0.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200131,1.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200201,1.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200202,1.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200203,1.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200204,1.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200205,1.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200206,1.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200207,1.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200208,1.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200209,2.0,乐东黎族自治县,海南,自治县,126.97,53.44,109.17,18.73,18.1,2458.6,1205.3
20200124,0.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200125,0.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200126,1.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200127,1.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200128,2.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200129,2.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200130,2.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200131,2.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200201,2.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200202,2.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200203,2.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200204,2.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200205,2.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200206,2.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200207,3.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200208,3.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200209,3.0,乐山市,四川,地级市,1507.79,326.5,103.76539,29.55221,97.0,16111.0,7537.0
20200124,1.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200125,2.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200126,2.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200127,4.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200128,9.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200129,16.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200130,31.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200131,42.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200201,43.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200202,55.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200203,64.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200204,78.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200205,86.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200206,92.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200207,95.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200208,97.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200209,100.0,九江市,江西,地级市,2413.63,480.69,115.97,29.71,62.0,16363.0,10027.0
20200124,2.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200125,3.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200126,3.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200127,4.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200128,5.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200129,5.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200130,5.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200131,8.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200201,9.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200202,11.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200203,13.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200204,15.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200205,19.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200206,19.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200207,19.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200208,19.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200209,19.0,九龙坡区,重庆,市辖区,1130.44,121.51,106.51,29.5,26.5,6483.0,4079.1
20200124,1.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200125,2.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200126,4.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200127,8.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200128,10.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200129,11.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200130,13.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200131,15.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200201,18.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200202,18.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200203,18.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200204,18.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200205,19.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200206,19.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200207,20.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200208,20.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200209,20.0,云阳县,重庆,市辖县,235.17,92.67,108.67,30.95,25.4,3343.6,1575.9
20200124,0.0,五家渠市,新疆,直辖县,271.6,35.5,87.55,44.17,16.4,2602.6,1905.2
20200125,0.0,五家渠市,新疆,直辖县,271.6,35.5,87.55,44.17,16.4,2602.6,1905.2
20200126,0.0,五家渠市,新疆,直辖县,271.6,35.5,87.55,44.17,16.4,2602.6,1905.2
20200127,0.0,五家渠市,新疆,直辖县,271.6,35.5,87.55,44.17,16.4,2602.6,1905.2
20200128,0.0,五家渠市,新疆,直辖县,271.6,35.5,87.55,44.17,16.4,2602.6,1905.2
